00,00,13.6,48.0,660
00,01,13.5,48.0,654
00,02,13.5,48.1,662
00,03,13.5,48.1,659
00,04,13.5,48.1,660
00,05,13.5,48.2,661
00,06,13.5,48.2,660
00,07,13.5,48.2,657
00,08,13.5,48.2,661
00,09,13.5,48.3,661
00,10,13.5,48.3,657
00,11,13.5,48.3,656
00,12,13.4,48.4,656
00,13,13.4,48.4,653
00,14,13.4,48.5,656
00,15,13.4,48.5,659
00,16,13.4,48.6,656
00,17,13.4,48.6,658
00,18,13.4,48.7,656
00,19,13.4,48.7,652
00,20,13.4,48.7,652
00,21,13.4,48.7,655
00,22,13.3,48.7,652
00,23,13.4,48.7,656
00,24,13.3,48.7,658
00,25,13.3,48.7,656
00,26,13.3,48.7,665
00,27,13.3,48.8,661
00,28,13.2,48.8,665
00,29,13.3,48.9,663
00,30,13.3,48.8,659
00,31,13.3,48.9,658
00,32,13.3,48.9,660
00,33,13.3,48.9,660
00,34,13.2,48.9,661
00,35,13.2,48.9,662
00,36,13.2,48.9,660
00,37,13.2,48.9,660
00,38,13.2,48.9,665
00,39,13.3,48.9,660
00,40,13.2,48.9,656
00,41,13.2,48.9,657
00,42,13.2,48.9,655
00,43,13.2,48.9,656
00,44,13.2,48.8,657
00,45,13.2,48.8,661
00,46,13.2,48.8,661
00,47,13.2,48.8,661
00,48,13.2,48.8,661
00,49,13.1,48.8,662
00,50,13.1,48.8,649
00,51,13.1,48.9,651
00,52,13.1,48.8,656
00,53,13.1,48.9,653
00,54,13.1,48.9,650
00,55,13.0,48.9,654
00,56,13.0,48.9,664
00,57,13.1,48.9,660
00,58,13.0,48.9,656
00,59,13.0,48.9,657
01,00,13.0,48.9,653
01,01,13.1,48.9,651
01,02,13.0,48.9,646
01,03,13.0,48.9,647
01,04,13.0,48.9,651
01,05,13.0,48.9,658
01,06,13.0,48.8,642
01,07,13.0,48.7,639
01,08,13.0,48.7,646
01,09,13.0,48.7,648
01,10,13.0,48.7,651
01,11,13.0,48.6,651
01,12,12.9,48.6,648
01,13,12.9,48.6,641
01,14,12.9,48.6,643
01,15,12.9,48.7,645
01,16,12.9,48.8,647
01,17,12.9,48.8,645
01,18,12.8,48.9,645
01,19,12.8,49.0,639
01,20,12.8,49.0,642
01,21,12.8,49.0,646
01,22,12.8,49.0,648
01,23,12.8,49.0,649
01,24,12.8,48.9,647
01,25,12.8,48.9,641
01,26,12.8,49.0,646
01,27,12.8,48.9,645
01,28,12.8,49.0,641
01,29,12.8,48.9,633
01,30,12.8,48.9,626
01,31,12.8,48.9,636
01,32,12.8,48.9,638
01,33,12.7,48.9,635
01,34,12.7,48.9,640
01,35,12.7,49.0,640
01,36,12.7,49.0,640
01,37,12.7,49.0,631
01,38,12.7,49.0,634
01,39,12.7,49.0,630
01,40,12.7,49.0,624
01,41,12.7,49.0,629
01,42,12.6,49.0,635
01,43,12.6,49.0,629
01,44,12.6,49.0,636
01,45,12.6,49.0,625
01,46,12.7,48.9,624
01,47,12.6,48.9,617
01,48,12.6,48.9,619
01,49,12.6,48.9,625
01,50,12.6,48.9,615
01,51,12.6,48.9,612
01,52,12.6,48.9,611
01,53,12.6,48.9,611
01,54,12.6,48.9,605
01,55,12.6,48.8,605
01,56,12.7,48.7,607
01,57,12.7,48.6,605
01,58,12.7,48.6,610
01,59,12.8,48.5,607
02,00,12.7,48.4,612
02,01,12.7,48.4,616
02,02,12.6,48.5,619
02,03,12.6,48.5,613
02,04,12.6,48.6,608
02,05,12.6,48.7,599
02,06,12.6,48.8,605
02,07,12.6,48.9,601
02,08,12.6,48.8,597
02,09,12.6,48.8,597
02,10,12.6,48.7,592
02,11,12.6,48.7,593
02,12,12.6,48.7,590
02,13,12.5,48.6,591
02,14,12.5,48.6,595
02,15,12.6,48.6,592
02,16,12.5,48.6,589
02,17,12.6,48.6,597
02,18,12.6,48.6,594
02,19,12.6,48.6,595
02,20,12.5,48.6,595
02,21,12.5,48.6,602
02,22,12.5,48.6,597
02,23,12.5,48.6,591
02,24,12.5,48.6,594
02,25,12.5,48.7,589
02,26,12.5,48.7,586
02,27,12.4,48.7,582
02,28,12.4,48.8,590
02,29,12.4,48.9,579
02,30,12.3,49.0,584
02,31,12.4,49.0,588
02,32,12.5,48.9,586
02,33,12.4,48.9,587
02,34,12.4,48.9,590
02,35,12.4,48.8,584
02,36,12.3,48.8,579
02,37,12.4,48.8,578
02,38,12.4,48.8,581
02,39,12.3,48.9,584
02,40,12.3,48.9,582
02,41,12.3,49.0,581
02,42,12.3,49.0,577
02,43,12.3,49.0,570
02,44,12.3,49.1,572
02,45,12.3,49.1,571
02,46,12.3,49.1,572
02,47,12.3,49.1,578
