0,21.82833333333332,44.948333333333295,474.53333333333336
1,21.693333333333353,45.39333333333334,465.1
2,21.648333333333333,45.660000000000046,459.75
3,21.56166666666667,45.86333333333328,463.5
4,21.506666666666668,45.611666666666636,445.95
5,21.43000000000001,45.7916666666667,433.76666666666665
6,21.49499999999999,45.5783333333333,466.2
7,21.51999999999999,45.61999999999996,476.7
8,21.653333333333347,45.33166666666667,455.93333333333334
9,21.661666666666665,42.97,439.48333333333335
10,22.003333333333337,40.41666666666665,449.4
11,22.888333333333325,38.61999999999999,575.5166666666667
12,23.283333333333324,38.52833333333331,545.55
13,23.97833333333333,36.198333333333316,616.2
14,24.333333333333336,35.55333333333332,616.7333333333333
15,24.375000000000007,35.725,580.6
16,24.611666666666665,34.83166666666667,588.35
17,24.208333333333332,35.123333333333335,553.15
18,23.013333333333332,39.20666666666667,449.68333333333334
