0,17.970000000000002,41.89000000000001,410.4166666666667
1,17.643333333333338,42.31000000000003,405.2
2,17.37999999999998,42.658333333333324,402.35
3,17.285000000000007,42.53499999999998,401.73333333333335
4,16.944999999999983,43.121666666666684,401.96666666666664
5,16.696666666666683,43.48833333333333,403.8833333333333
6,16.59333333333334,43.41666666666668,401.6666666666667
7,16.421666666666653,43.435000000000045,401.78333333333336
8,16.505000000000006,43.084999999999965,402.1333333333333
9,17.835,40.48999999999999,402.7
10,21.276666666666664,35.998333333333335,539.1333333333333
11,21.863333333333337,36.11333333333334,684.9166666666666
12,21.66833333333333,34.58833333333334,652.0333333333333
13,22.06,33.259999999999984,688.65
14,22.515,33.861666666666665,821.6833333333333
15,22.518333333333338,34.00166666666666,864.0333333333333
16,22.478333333333328,34.21666666666667,1007.5
17,22.10833333333333,34.726666666666674,896.2166666666667
18,21.751666666666665,34.90166666666667,783.75
19,21.899999999999995,36.761666666666656,657.8333333333334
20,21.99833333333333,41.98666666666667,672.3666666666667
21,21.94166666666666,44.448333333333316,649.2833333333333
22,21.781666666666673,43.04000000000001,634.9833333333333
